,PWSName,FIPS_5,CNTY_OR_CITY,POPULATION,ANALYTE_NAME,Concentration in µg/L,COLLECT_DT,Lead Amount ppb,Partial Postal Code,Sampled Date
385,ROUTE 100 AREA,51071,GILES,295,LEAD,0.3,2014-06-16,1.15,M4N,2015-07-31
385,ROUTE 100 AREA,51071,GILES,295,LEAD,0.3,2014-06-16,1.15,M5M,2014-09-30
385,ROUTE 100 AREA,51071,GILES,295,LEAD,0.3,2014-06-16,1.15,M5M,2015-07-31
385,ROUTE 100 AREA,51071,GILES,295,LEAD,0.3,2014-06-16,1.82,M4N,2014-09-30
385,ROUTE 100 AREA,51071,GILES,295,LEAD,0.3,2014-06-16,1.82,M4N,2015-07-31
385,ROUTE 100 AREA,51071,GILES,295,LEAD,0.3,2014-06-16,1.82,M5M,2014-09-30
385,ROUTE 100 AREA,51071,GILES,295,LEAD,0.3,2014-06-16,1.82,M5M,2015-07-31
386,ROUTE 100 AREA,51071,GILES,295,LEAD,1.6,2014-06-16,0.0781,M3H,2014-09-30
386,ROUTE 100 AREA,51071,GILES,295,LEAD,1.6,2014-06-16,0.0781,M3H,2015-07-31
386,ROUTE 100 AREA,51071,GILES,295,LEAD,1.6,2014-06-16,0.0781,M4G,2014-09-30
386,ROUTE 100 AREA,51071,GILES,295,LEAD,1.6,2014-06-16,0.0781,M4G,2015-07-31
386,ROUTE 100 AREA,51071,GILES,295,LEAD,1.6,2014-06-16,1.34,M3H,2014-09-30
386,ROUTE 100 AREA,51071,GILES,295,LEAD,1.6,2014-06-16,1.34,M3H,2015-07-31
386,ROUTE 100 AREA,51071,GILES,295,LEAD,1.6,2014-06-16,1.34,M4G,2014-09-30
386,ROUTE 100 AREA,51071,GILES,295,LEAD,1.6,2014-06-16,1.34,M4G,2015-07-31
387,ROUTE 100 AREA,51071,GILES,295,LEAD,0.7,2014-06-16,1.14,M4M,2014-09-30
387,ROUTE 100 AREA,51071,GILES,295,LEAD,0.7,2014-06-16,1.14,M4M,2015-07-30
387,ROUTE 100 AREA,51071,GILES,295,LEAD,0.7,2014-06-16,1.14,M6H,2014-09-30
387,ROUTE 100 AREA,51071,GILES,295,LEAD,0.7,2014-06-16,1.14,M6H,2015-07-30
387,ROUTE 100 AREA,51071,GILES,295,LEAD,0.7,2014-06-16,0.136,M4M,2014-09-30
387,ROUTE 100 AREA,51071,GILES,295,LEAD,0.7,2014-06-16,0.136,M4M,2015-07-30
387,ROUTE 100 AREA,51071,GILES,295,LEAD,0.7,2014-06-16,0.136,M6H,2014-09-30
387,ROUTE 100 AREA,51071,GILES,295,LEAD,0.7,2014-06-16,0.136,M6H,2015-07-30
411,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-10-18,0.167,M4K,2014-09-25
411,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-10-18,0.167,M4K,2015-07-24
411,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-10-18,0.167,M4J,2014-09-25
411,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-10-18,0.167,M4J,2015-07-24
411,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-10-18,0.0536,M4K,2014-09-25
411,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-10-18,0.0536,M4K,2015-07-24
411,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-10-18,0.0536,M4J,2014-09-25
411,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-10-18,0.0536,M4J,2015-07-24
420,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-08-17,1.77,M4C,2014-09-25
420,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-08-17,1.77,M4C,2015-07-21
420,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-08-17,1.77,M6S,2014-09-25
420,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-08-17,1.77,M6S,2015-07-21
420,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-08-17,2.99,M4C,2014-09-25
420,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-08-17,2.99,M4C,2015-07-21
420,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-08-17,2.99,M6S,2014-09-25
420,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-08-17,2.99,M6S,2015-07-21
422,"FRIES, TOWN OF",51077,GRAYSON,484,LEAD,0.0,2015-07-22,0.0846,M4M,2014-09-25
422,"FRIES, TOWN OF",51077,GRAYSON,484,LEAD,0.0,2015-07-22,0.0846,M4M,2015-07-21
422,"FRIES, TOWN OF",51077,GRAYSON,484,LEAD,0.0,2015-07-22,0.0846,M4J,2014-09-25
422,"FRIES, TOWN OF",51077,GRAYSON,484,LEAD,0.0,2015-07-22,0.0846,M4J,2015-07-21
422,"FRIES, TOWN OF",51077,GRAYSON,484,LEAD,0.0,2015-07-22,<0.0500,M4M,2014-09-25
422,"FRIES, TOWN OF",51077,GRAYSON,484,LEAD,0.0,2015-07-22,<0.0500,M4M,2015-07-21
422,"FRIES, TOWN OF",51077,GRAYSON,484,LEAD,0.0,2015-07-22,<0.0500,M4J,2014-09-25
422,"FRIES, TOWN OF",51077,GRAYSON,484,LEAD,0.0,2015-07-22,<0.0500,M4J,2015-07-21
431,"INDEPENDENCE, TOWN OF",51077,GRAYSON,971,LEAD,6.4,2015-09-25,0.212,M9P,2014-09-23
431,"INDEPENDENCE, TOWN OF",51077,GRAYSON,971,LEAD,6.4,2015-09-25,0.212,M9P,2015-07-16
431,"INDEPENDENCE, TOWN OF",51077,GRAYSON,971,LEAD,6.4,2015-09-25,0.212,M2N,2014-09-23
431,"INDEPENDENCE, TOWN OF",51077,GRAYSON,971,LEAD,6.4,2015-09-25,0.212,M2N,2015-07-16
431,"INDEPENDENCE, TOWN OF",51077,GRAYSON,971,LEAD,6.4,2015-09-25,0.0553,M9P,2014-09-23
431,"INDEPENDENCE, TOWN OF",51077,GRAYSON,971,LEAD,6.4,2015-09-25,0.0553,M9P,2015-07-16
431,"INDEPENDENCE, TOWN OF",51077,GRAYSON,971,LEAD,6.4,2015-09-25,0.0553,M2N,2014-09-23
431,"INDEPENDENCE, TOWN OF",51077,GRAYSON,971,LEAD,6.4,2015-09-25,0.0553,M2N,2015-07-16
437,LAWN ACRES TRAILER PARK,51077,GRAYSON,50,LEAD,0.0,2015-09-14,2.38,M6H,2014-09-22
437,LAWN ACRES TRAILER PARK,51077,GRAYSON,50,LEAD,0.0,2015-09-14,2.38,M6H,2015-07-15
437,LAWN ACRES TRAILER PARK,51077,GRAYSON,50,LEAD,0.0,2015-09-14,2.38,M4L,2014-09-22
437,LAWN ACRES TRAILER PARK,51077,GRAYSON,50,LEAD,0.0,2015-09-14,2.38,M4L,2015-07-15
437,LAWN ACRES TRAILER PARK,51077,GRAYSON,50,LEAD,0.0,2015-09-14,0.944,M6H,2014-09-22
437,LAWN ACRES TRAILER PARK,51077,GRAYSON,50,LEAD,0.0,2015-09-14,0.944,M6H,2015-07-15
437,LAWN ACRES TRAILER PARK,51077,GRAYSON,50,LEAD,0.0,2015-09-14,0.944,M4L,2014-09-22
437,LAWN ACRES TRAILER PARK,51077,GRAYSON,50,LEAD,0.0,2015-09-14,0.944,M4L,2015-07-15
447,OLDTOWN WATER SYSTEM,51077,GRAYSON,200,LEAD,0.0,2015-08-18,0.696,M4J,2014-09-19
447,OLDTOWN WATER SYSTEM,51077,GRAYSON,200,LEAD,0.0,2015-08-18,0.696,M4J,2015-07-12
447,OLDTOWN WATER SYSTEM,51077,GRAYSON,200,LEAD,0.0,2015-08-18,0.696,M1P,2014-09-19
447,OLDTOWN WATER SYSTEM,51077,GRAYSON,200,LEAD,0.0,2015-08-18,0.696,M1P,2015-07-12
447,OLDTOWN WATER SYSTEM,51077,GRAYSON,200,LEAD,0.0,2015-08-18,<0.0500,M4J,2014-09-19
447,OLDTOWN WATER SYSTEM,51077,GRAYSON,200,LEAD,0.0,2015-08-18,<0.0500,M4J,2015-07-12
447,OLDTOWN WATER SYSTEM,51077,GRAYSON,200,LEAD,0.0,2015-08-18,<0.0500,M1P,2014-09-19
447,OLDTOWN WATER SYSTEM,51077,GRAYSON,200,LEAD,0.0,2015-08-18,<0.0500,M1P,2015-07-12
482,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,0.0,2014-09-17,3.92,M4L,2014-09-15
482,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,0.0,2014-09-17,3.92,M4L,2015-06-29
482,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,0.0,2014-09-17,3.92,M4T,2014-09-15
482,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,0.0,2014-09-17,3.92,M4T,2015-06-29
482,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,0.0,2014-09-17,1.48,M4L,2014-09-15
482,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,0.0,2014-09-17,1.48,M4L,2015-06-29
482,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,0.0,2014-09-17,1.48,M4T,2014-09-15
482,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,0.0,2014-09-17,1.48,M4T,2015-06-29
490,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,2.8,2014-09-10,0.133,M4R,2014-09-14
490,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,2.8,2014-09-10,0.133,M4R,2015-06-19
490,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,2.8,2014-09-10,0.133,M4E,2014-09-14
490,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,2.8,2014-09-10,0.133,M4E,2015-06-19
490,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,2.8,2014-09-10,0.237,M4R,2014-09-14
490,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,2.8,2014-09-10,0.237,M4R,2015-06-19
490,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,2.8,2014-09-10,0.237,M4E,2014-09-14
490,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,2.8,2014-09-10,0.237,M4E,2015-06-19
506,"JONESVILLE, TOWN OF",51105,LEE,1693,LEAD,0.0,2014-09-24,<0.0500,M5P,2014-09-12
506,"JONESVILLE, TOWN OF",51105,LEE,1693,LEAD,0.0,2014-09-24,<0.0500,M5P,2015-06-14
506,"JONESVILLE, TOWN OF",51105,LEE,1693,LEAD,0.0,2014-09-24,<0.0500,M4E,2014-09-12
506,"JONESVILLE, TOWN OF",51105,LEE,1693,LEAD,0.0,2014-09-24,<0.0500,M4E,2015-06-14
506,"JONESVILLE, TOWN OF",51105,LEE,1693,LEAD,0.0,2014-09-24,0.499,M5P,2014-09-12
506,"JONESVILLE, TOWN OF",51105,LEE,1693,LEAD,0.0,2014-09-24,0.499,M5P,2015-06-14
506,"JONESVILLE, TOWN OF",51105,LEE,1693,LEAD,0.0,2014-09-24,0.499,M4E,2014-09-12
506,"JONESVILLE, TOWN OF",51105,LEE,1693,LEAD,0.0,2014-09-24,0.499,M4E,2015-06-14
517,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,<0.0500,M4L,2014-09-11
517,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,<0.0500,M4L,2015-06-11
517,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,<0.0500,M8V,2014-09-11
517,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,<0.0500,M8V,2015-06-11
517,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,0.308,M4L,2014-09-11
517,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,0.308,M4L,2015-06-11
517,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,0.308,M8V,2014-09-11
517,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,0.308,M8V,2015-06-11
519,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,0.0901,M6R,2014-09-11
519,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,0.0901,M6R,2015-06-10
519,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,0.0901,M4J,2014-09-11
519,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,0.0901,M4J,2015-06-10
519,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,2.02,M6R,2014-09-11
519,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,2.02,M6R,2015-06-10
519,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,2.02,M4J,2014-09-11
519,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20,2.02,M4J,2015-06-10
528,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,10.3,M4G,2014-09-10
528,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,10.3,M4G,2015-06-07
528,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,10.3,M6A,2014-09-10
528,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,10.3,M6A,2015-06-07
528,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,<0.0500,M4G,2014-09-10
528,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,<0.0500,M4G,2015-06-07
528,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,<0.0500,M6A,2014-09-10
528,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,<0.0500,M6A,2015-06-07
530,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,0.471,M3H,2014-09-09
530,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,0.471,M3H,2015-06-07
530,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,0.471,M4J,2014-09-09
530,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,0.471,M4J,2015-06-07
530,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,0.889,M3H,2014-09-09
530,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,0.889,M3H,2015-06-07
530,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,0.889,M4J,2014-09-09
530,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20,0.889,M4J,2015-06-07
532,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.151,M4L,2014-09-09
532,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.151,M4L,2015-06-05
532,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.151,M2L,2014-09-09
532,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.151,M2L,2015-06-05
532,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.473,M4L,2014-09-09
532,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.473,M4L,2015-06-05
532,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.473,M2L,2014-09-09
532,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.473,M2L,2015-06-05
535,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,2.05,M6G,2014-09-09
535,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,2.05,M6G,2015-06-05
535,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,2.05,M6S,2014-09-09
535,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,2.05,M6S,2015-06-05
535,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.159,M6G,2014-09-09
535,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.159,M6G,2015-06-05
535,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.159,M6S,2014-09-09
535,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19,0.159,M6S,2015-06-05
542,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.163,M4G,2014-09-08
542,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.163,M4G,2015-06-03
542,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.163,M6G,2014-09-08
542,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.163,M6G,2015-06-03
542,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,1.04,M4G,2014-09-08
542,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,1.04,M4G,2015-06-03
542,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,1.04,M6G,2014-09-08
542,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,1.04,M6G,2015-06-03
547,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.473,M5R,2014-09-08
547,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.473,M5R,2015-06-01
547,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.473,M4R,2014-09-08
547,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.473,M4R,2015-06-01
547,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,1.92,M5R,2014-09-08
547,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,1.92,M5R,2015-06-01
547,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,1.92,M4R,2014-09-08
547,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,1.92,M4R,2015-06-01
549,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,<0.0500,M6C,2014-09-07
549,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,<0.0500,M6C,2015-05-31
549,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,<0.0500,M6N,2014-09-07
549,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,<0.0500,M6N,2015-05-31
549,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.14,M6C,2014-09-07
549,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.14,M6C,2015-05-31
549,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.14,M6N,2014-09-07
549,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.14,M6N,2015-05-31
551,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.19,M6R,2014-09-07
551,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.19,M6R,2015-05-29
551,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.19,M1J,2014-09-07
551,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.19,M1J,2015-05-29
551,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.247,M6R,2014-09-07
551,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.247,M6R,2015-05-29
551,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.247,M1J,2014-09-07
551,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.247,M1J,2015-05-29
555,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.0701,M5R,2014-09-07
555,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.0701,M5R,2015-05-28
555,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.0701,M4C,2014-09-07
555,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,0.0701,M4C,2015-05-28
555,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.71,M5R,2014-09-07
555,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.71,M5R,2015-05-28
555,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.71,M4C,2014-09-07
555,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-12-08,3.71,M4C,2015-05-28
559,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-06-16,0.0991,M4M,2014-09-05
559,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-06-16,0.0991,M4M,2015-05-27
559,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-06-16,0.0991,M4G,2014-09-05
559,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-06-16,0.0991,M4G,2015-05-27
559,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-06-16,0.0583,M4M,2014-09-05
559,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-06-16,0.0583,M4M,2015-05-27
559,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-06-16,0.0583,M4G,2014-09-05
559,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2015-06-16,0.0583,M4G,2015-05-27
561,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,2.03,2015-06-16,<0.0500,M6H,2014-09-05
561,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,2.03,2015-06-16,<0.0500,M6H,2015-05-26
561,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,2.03,2015-06-16,<0.0500,M4G,2014-09-05
561,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,2.03,2015-06-16,<0.0500,M4G,2015-05-26
561,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,2.03,2015-06-16,3.06,M6H,2014-09-05
561,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,2.03,2015-06-16,3.06,M6H,2015-05-26
561,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,2.03,2015-06-16,3.06,M4G,2014-09-05
561,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,2.03,2015-06-16,3.06,M4G,2015-05-26
585,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2014-09-09,0.291,M4T,2014-09-04
585,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2014-09-09,0.291,M4T,2015-05-20
585,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2014-09-09,0.291,M4W,2014-09-04
585,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2014-09-09,0.291,M4W,2015-05-20
585,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2014-09-09,0.283,M4T,2014-09-04
585,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2014-09-09,0.283,M4T,2015-05-20
585,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2014-09-09,0.283,M4W,2014-09-04
585,"PENNINGTON GAP, TOWN OF",51105,LEE,1781,LEAD,0.0,2014-09-09,0.283,M4W,2015-05-20
588,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,5.95,M4N,2014-09-03
588,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,5.95,M4N,2015-05-20
588,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,5.95,M6H,2014-09-03
588,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,5.95,M6H,2015-05-20
588,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,0.0618,M4N,2014-09-03
588,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,0.0618,M4N,2015-05-20
588,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,0.0618,M6H,2014-09-03
588,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,0.0618,M6H,2015-05-20
590,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,2.06,M4E,2014-09-03
590,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,2.06,M4E,2015-05-18
590,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,2.06,M6S,2014-09-03
590,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,2.06,M6S,2015-05-18
590,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,2.46,M4E,2014-09-03
590,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,2.46,M4E,2015-05-18
590,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,2.46,M6S,2014-09-03
590,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,2.46,M6S,2015-05-18
591,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,4.26,M6N,2014-09-03
591,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22,4.26,M6N,2015-05-15
